variant,visual_input_mode,visual_dim,sample_set,method_kind,seed,method,selected_model,count,ratio
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,hard_top1,17,film_cls_mean_concat_aux_hard_top1,PatchTST,1486,0.1486
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,CrossFormer,389,0.0389
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,DLinear,4616,0.4616
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,ES,3007,0.3007
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,NaiveForecaster,502,0.0502
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,PatchTST,1486,0.1486
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,CrossFormer,539,0.0539
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,DLinear,4214,0.4214
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,ES,854,0.0854
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,NaiveForecaster,2972,0.2972
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,PatchTST,1421,0.1421
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,CrossFormer,539,0.0539
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,DLinear,4214,0.4214
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,ES,854,0.0854
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,NaiveForecaster,2972,0.2972
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_selection_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,PatchTST,1421,0.1421
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,CrossFormer,3678,0.3678
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,DLinear,3516,0.3516
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,ES,440,0.044
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,NaiveForecaster,757,0.0757
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,PatchTST,1609,0.1609
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,CrossFormer,3678,0.3678
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,DLinear,3516,0.3516
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,ES,440,0.044
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,757,0.0757
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,PatchTST,1609,0.1609
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,CrossFormer,348,0.0348
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,DLinear,4715,0.4715
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,ES,2982,0.2982
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,NaiveForecaster,537,0.0537
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,PatchTST,1418,0.1418
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,CrossFormer,348,0.0348
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,DLinear,4715,0.4715
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,ES,2982,0.2982
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,537,0.0537
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,PatchTST,1418,0.1418
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,CrossFormer,638,0.0638
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,DLinear,4187,0.4187
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,ES,425,0.0425
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,NaiveForecaster,3269,0.3269
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,PatchTST,1481,0.1481
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,CrossFormer,638,0.0638
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,DLinear,4187,0.4187
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,ES,425,0.0425
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,3269,0.3269
film_mean_patch_aux,mean_patch,768,round2_selection_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,PatchTST,1481,0.1481
film_cls_aux,cls,768,round2_test_expanded,hard_top1,16,film_cls_aux_hard_top1,CrossFormer,1298,0.08653333333333334
film_cls_aux,cls,768,round2_test_expanded,hard_top1,16,film_cls_aux_hard_top1,DLinear,1409,0.09393333333333333
film_cls_aux,cls,768,round2_test_expanded,hard_top1,16,film_cls_aux_hard_top1,ES,1169,0.07793333333333333
film_cls_aux,cls,768,round2_test_expanded,hard_top1,16,film_cls_aux_hard_top1,NaiveForecaster,1787,0.11913333333333333
film_cls_aux,cls,768,round2_test_expanded,hard_top1,16,film_cls_aux_hard_top1,PatchTST,9337,0.6224666666666666
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,16,film_cls_aux_raw_soft_fusion,CrossFormer,1298,0.08653333333333334
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,16,film_cls_aux_raw_soft_fusion,DLinear,1409,0.09393333333333333
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,16,film_cls_aux_raw_soft_fusion,ES,1169,0.07793333333333333
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,16,film_cls_aux_raw_soft_fusion,NaiveForecaster,1787,0.11913333333333333
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,16,film_cls_aux_raw_soft_fusion,PatchTST,9337,0.6224666666666666
film_cls_aux,cls,768,round2_test_expanded,hard_top1,17,film_cls_aux_hard_top1,CrossFormer,919,0.061266666666666664
film_cls_aux,cls,768,round2_test_expanded,hard_top1,17,film_cls_aux_hard_top1,DLinear,1918,0.12786666666666666
film_cls_aux,cls,768,round2_test_expanded,hard_top1,17,film_cls_aux_hard_top1,ES,5649,0.3766
film_cls_aux,cls,768,round2_test_expanded,hard_top1,17,film_cls_aux_hard_top1,NaiveForecaster,1390,0.09266666666666666
film_cls_aux,cls,768,round2_test_expanded,hard_top1,17,film_cls_aux_hard_top1,PatchTST,5124,0.3416
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,17,film_cls_aux_raw_soft_fusion,CrossFormer,919,0.061266666666666664
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,17,film_cls_aux_raw_soft_fusion,DLinear,1918,0.12786666666666666
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,17,film_cls_aux_raw_soft_fusion,ES,5649,0.3766
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,17,film_cls_aux_raw_soft_fusion,NaiveForecaster,1390,0.09266666666666666
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,17,film_cls_aux_raw_soft_fusion,PatchTST,5124,0.3416
film_cls_aux,cls,768,round2_test_expanded,hard_top1,18,film_cls_aux_hard_top1,CrossFormer,4859,0.32393333333333335
film_cls_aux,cls,768,round2_test_expanded,hard_top1,18,film_cls_aux_hard_top1,DLinear,2136,0.1424
film_cls_aux,cls,768,round2_test_expanded,hard_top1,18,film_cls_aux_hard_top1,ES,1756,0.11706666666666667
film_cls_aux,cls,768,round2_test_expanded,hard_top1,18,film_cls_aux_hard_top1,NaiveForecaster,1510,0.10066666666666667
film_cls_aux,cls,768,round2_test_expanded,hard_top1,18,film_cls_aux_hard_top1,PatchTST,4739,0.31593333333333334
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,18,film_cls_aux_raw_soft_fusion,CrossFormer,4859,0.32393333333333335
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,18,film_cls_aux_raw_soft_fusion,DLinear,2136,0.1424
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,18,film_cls_aux_raw_soft_fusion,ES,1756,0.11706666666666667
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,18,film_cls_aux_raw_soft_fusion,NaiveForecaster,1510,0.10066666666666667
film_cls_aux,cls,768,round2_test_expanded,raw_soft_fusion,18,film_cls_aux_raw_soft_fusion,PatchTST,4739,0.31593333333333334
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,16,film_cls_mean_concat_aux_hard_top1,CrossFormer,494,0.032933333333333335
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,16,film_cls_mean_concat_aux_hard_top1,DLinear,5585,0.37233333333333335
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,16,film_cls_mean_concat_aux_hard_top1,ES,1277,0.08513333333333334
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,16,film_cls_mean_concat_aux_hard_top1,NaiveForecaster,1857,0.1238
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,16,film_cls_mean_concat_aux_hard_top1,PatchTST,5787,0.3858
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,16,film_cls_mean_concat_aux_raw_soft_fusion,CrossFormer,494,0.032933333333333335
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,16,film_cls_mean_concat_aux_raw_soft_fusion,DLinear,5585,0.37233333333333335
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,16,film_cls_mean_concat_aux_raw_soft_fusion,ES,1277,0.08513333333333334
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,16,film_cls_mean_concat_aux_raw_soft_fusion,NaiveForecaster,1857,0.1238
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,16,film_cls_mean_concat_aux_raw_soft_fusion,PatchTST,5787,0.3858
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,17,film_cls_mean_concat_aux_hard_top1,CrossFormer,788,0.052533333333333335
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,17,film_cls_mean_concat_aux_hard_top1,DLinear,2061,0.1374
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,17,film_cls_mean_concat_aux_hard_top1,ES,5170,0.3446666666666667
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,17,film_cls_mean_concat_aux_hard_top1,NaiveForecaster,1560,0.104
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,17,film_cls_mean_concat_aux_hard_top1,PatchTST,5421,0.3614
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,CrossFormer,788,0.052533333333333335
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,DLinear,2061,0.1374
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,ES,5170,0.3446666666666667
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,NaiveForecaster,1560,0.104
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,17,film_cls_mean_concat_aux_raw_soft_fusion,PatchTST,5421,0.3614
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,CrossFormer,404,0.026933333333333333
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,DLinear,1749,0.1166
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,ES,2447,0.16313333333333332
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,NaiveForecaster,5505,0.367
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,hard_top1,18,film_cls_mean_concat_aux_hard_top1,PatchTST,4895,0.3263333333333333
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,CrossFormer,404,0.026933333333333333
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,DLinear,1749,0.1166
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,ES,2447,0.16313333333333332
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,NaiveForecaster,5505,0.367
film_cls_mean_concat_aux,cls_mean_concat,1536,round2_test_expanded,raw_soft_fusion,18,film_cls_mean_concat_aux_raw_soft_fusion,PatchTST,4895,0.3263333333333333
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,CrossFormer,5406,0.3604
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,DLinear,1329,0.0886
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,ES,1270,0.08466666666666667
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,NaiveForecaster,1856,0.12373333333333333
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,16,film_mean_patch_aux_hard_top1,PatchTST,5139,0.3426
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,CrossFormer,5406,0.3604
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,DLinear,1329,0.0886
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,ES,1270,0.08466666666666667
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,1856,0.12373333333333333
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,16,film_mean_patch_aux_raw_soft_fusion,PatchTST,5139,0.3426
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,CrossFormer,643,0.042866666666666664
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,DLinear,2191,0.14606666666666668
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,ES,5313,0.3542
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,NaiveForecaster,1672,0.11146666666666667
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,17,film_mean_patch_aux_hard_top1,PatchTST,5181,0.3454
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,CrossFormer,643,0.042866666666666664
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,DLinear,2191,0.14606666666666668
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,ES,5313,0.3542
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,1672,0.11146666666666667
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,17,film_mean_patch_aux_raw_soft_fusion,PatchTST,5181,0.3454
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,CrossFormer,490,0.03266666666666666
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,DLinear,1656,0.1104
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,ES,1002,0.0668
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,NaiveForecaster,6350,0.42333333333333334
film_mean_patch_aux,mean_patch,768,round2_test_expanded,hard_top1,18,film_mean_patch_aux_hard_top1,PatchTST,5502,0.3668
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,CrossFormer,490,0.03266666666666666
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,DLinear,1656,0.1104
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,ES,1002,0.0668
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,NaiveForecaster,6350,0.42333333333333334
film_mean_patch_aux,mean_patch,768,round2_test_expanded,raw_soft_fusion,18,film_mean_patch_aux_raw_soft_fusion,PatchTST,5502,0.3668
